PANONCEAU;NOM MAGASIN;CENTRALE;LUNDI_HO;LUNDI_HF_MIDI;LUNDI_HO_MIDI;LUNDI_HF;MARDI_HO;MARDI_HF_MIDI;MARDI_HO_MIDI;MARDI_HF;MERCREDI_HO;MERCREDI_HF_MIDI;MERCREDI_HO_MIDI;MERCREDI_HF;JEUDI_HO;JEUDI_HF_MIDI;JEUDI_HO_MIDI;JEUDI_HF;VENDREDI_HO;VENDREDI_HF_MIDI;VENDREDI_HO_MIDI;VENDREDI_HF;SAMEDI_HO;SAMEDI_HF_MIDI;SAMEDI_HO_MIDI;SAMEDI_HF;DIMANCHE_HO;DIMANCHE_HF_MIDI;DIMANCHE_HO_MIDI;DIMANCHE_HF;GPS_LATITUDE;GPS_LONGITUDE;ADRESSE;CP;VILLE;TEL;FAX;JOURS_FERIES_NATION;URL_MAGASIN;INSEE;CONCEPT_ANIMALERIE;CONCEPT_AUTO;CONCEPT_BIJOUX;CONCEPT_BORNE;CONCEPT_BRICO;CONCEPT_DRIVE;CONCEPT_ESPACE_CULTUREL;CONCEPT_EXPRESS;CONCEPT_JARDIN;CONCEPT_JOUET;CONCEPT_LOCATION;CONCEPT_OPTIQUE;CONCEPT_PARAPHARMACIE;CONCEPT_SPORT;CONCEPT_STATION;CONCEPT_UHPS;CONCEPT_VOYAGES
0312;VILLEFRANCHE;SOCAMIL;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:30;08:45;;;20:00;;;;;44.359985;1.997425;Route de Montauban Lieu dit Bernussou;12200;VILLEFRANCHE DE ROUERGUE;05.65.65.13.13;05.65.65.13.00;01-11,25-12;www.e-leclerc.com/villefranche;12300;N;N;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;N;Y
0581;MAZAMET;SOCAMIL;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;43.49744;2.400505;CD 54 RN 112 LIEU DIT LAGARRIGUE;81660;BOUT DU PONT DE L'ARN;05.63.61.77.22;05.63.98.92.37;15-08,01-11,11-11,25-12;www.e-leclerc.com/mazamet;81163;N;Y;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;Y;Y
0328;DREUX;SOCAMAINE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;20:00;;;;;48.737244;1.348056;Centre Commercial des Bates Boulevard de l Europe;28100;DREUX;02.37.38.01.70;02.37.50.05.28;15-08,01-11,11-11,25-12;www.e-leclerc.com/dreux;28134;N;N;Y;Y;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
1785;SAINT GILLES;SCAOUEST;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;09:00;13:00;;;46.69885;-1.91145;PARC COMMERCIAL OCEANIS - ROND POINT DE L'EUROPE;85800;SAINT GILLES CROIX DE VIE;02.51.54.21.04;02.51.54.89.52;01-11,25-12;www.e-leclerc.com/st-gilles;85222;N;N;Y;Y;N;Y;Y;N;N;N;Y;Y;Y;N;Y;N;Y
0306;LE CANNET;LECASUD;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;13:00;;;43.56768;7.015693;4-8 BOULEVARD PAUL DOUMER;06110;LE CANNET;04.92.18.68.68;04.93.46.19.30;15-08,01-11,11-11,25-12;www.e-leclerc.com/le-cannet;06030;N;N;Y;N;N;N;N;N;N;N;N;Y;N;N;Y;N;Y
0977;mareuil;SCAPEST;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;12:45;;;48.938118;2.877517;30 Mail de la Grande Haie;77100;MAREUIL LES MEAUX;01.60.32.27.35;01.60.32.20.60;15-08,01-11,11-11,25-12;www.e-leclerc.com/mareuil;77276;N;Y;Y;Y;N;Y;N;N;N;N;Y;Y;N;N;Y;Y;Y
1976;ROUEN;SCANORMANDE;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;12:30;49.431095;1.083193;E.Leclerc Saint Sever, Avenue de Bretagne;76100;ROUEN;02.35.58.82.82;02.35.58.82.58;15-08,01-11,11-11,25-12;www.e-leclerc.com/rouen;76540;N;N;Y;Y;N;Y;N;N;N;N;Y;Y;Y;N;Y;Y;Y
1783;TAMARIDIS;LECASUD;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;12:45;43.081985;5.89325;CORNICHE DE TAMARIS QUARTIER LE CROUTON;83500;LA SEYNE SUR MER;04.98.00.27.70;04.94.00.29.50;25-12;www.e-leclerc.com/tamaridis;83126;N;N;Y;N;N;N;N;N;N;N;N;Y;N;N;Y;N;Y
0502;VILLERS COTTERETS;SCAPEST;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:30;;;19:30;09:00;12:00;;;49.240295;3.098713;AVENUE DE LA FERTE MILON;02600;VILLERS COTTERETS;03.23.96.10.87;03.23.96.04.24;15-08,01-11,11-11,25-12;www.e-leclerc.com/villers-cotterets;02810;N;N;Y;N;N;Y;N;Y;N;N;Y;Y;N;N;Y;N;Y
0503;AVERMES MOULINS;SCACENTRE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;46.59128;3.319312;ZAC Les Portes de l'Allier;03000;AVERMES;04.70.46.22.46;04.70.46.75.36;15-08,01-11,25-12;www.e-leclerc.com/avermes-moulins;03013;N;N;Y;Y;N;Y;Y;N;N;Y;Y;Y;Y;N;Y;Y;Y
0545;MONTARGIS;SOCAMAINE;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:30;08:30;;;20:00;;;;;47.978092;2.732804;AVENUE D'ANTIBES;45200;AMILLY;02.38.95.05.15;02.38.95.05.95;15-08,01-11,11-11,25-12;www.e-leclerc.com/montargis;45208;N;Y;Y;N;Y;Y;N;N;N;N;Y;Y;Y;N;Y;N;Y
0324;SARLAT;SCASO;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;12:30;;;44.875557;1.225;AVENUE DE MADRAZES;24200;SARLAT;05.53.31.35.35;05.53.59.08.30;01-11;www.e-leclerc.com/sarlat;24520;N;N;Y;N;N;N;Y;N;Y;N;Y;N;N;N;Y;N;Y
0325;MONTBELIARD;SCAPALSACE;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:00;;;;;47.50174;6.810999;ZAC DU PIED DES GOUTTES;25200;MONTBELIARD;03.81.99.58.58;03.81.99.58.59;25-12;www.e-leclerc.com/montbeliard;25388;N;N;Y;N;N;Y;Y;N;N;N;Y;N;N;N;Y;N;Y
0488;SAINT DIE;SCAPALSACE;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;48.293224;6.934157;rue Marcel Mauss;88100;SAINT DIE DES VOSGES;03.29.56.87.00;03.29.56.46.27;15-08,01-11,11-11,25-12;www.e-leclerc.com/st-die;88413;N;N;Y;N;N;Y;Y;N;N;N;N;N;N;N;Y;N;Y
0489;TONNERRE;SCAPEST;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;47.869255;3.971311;ROUTE DE PARIS;89700;TONNERRE;03.86.55.05.09;;15-08,01-11,11-11,25-12;www.e-leclerc.com/tonnerre;89418;N;Y;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0313;SORMIOU;LECASUD;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;09:00;;;13:00;43.233;5.4002;ZAC BAOU DE SORMIOU CHEMIN DU ROY D'ESPAGNE;13009;MARSEILLE;04.96.14.07.30;04.96.14.07.39;15-08,25-12;www.e-leclerc.com/sormiou;13055;N;N;Y;N;N;N;Y;N;N;N;N;Y;N;N;Y;N;Y
0314;CAEN;SCANORMANDE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;49.185818;-0.38156;24 RUE LANFRANC;14000;CAEN;02.31.85.75.61;02.31.39.16.19;15-08,01-11,11-11,25-12;www.e-leclerc.com/caen;14118;N;N;Y;Y;N;Y;Y;N;N;N;Y;Y;N;N;Y;Y;Y
0316;ANGOULEME;SCACHAP;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:30;09:00;;;20:00;;;;;45.657818;0.182047;31 RUE DE LUNESSE;16021;ANGOULEME;05.45.69.64.64;05.45.69.30.52;15-08,01-11,11-11,25-12;www.e-leclerc.com/angouleme;16015;N;Y;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0318;BOURGES;SCACENTRE;08:30;;;19:20;08:30;;;19:20;08:30;;;19:20;08:30;;;19:20;08:30;;;19:20;08:30;;;19:20;;;;;47.082527;2.387804;LE NOUVEAU PRADO;18000;BOURGES;02.48.69.72.00;02.48.70.54.70;15-08,01-11,11-11,25-12;www.e-leclerc.com/bourges;18033;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0319;TULLE;SCASO;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:30;08:30;;;20:00;;;;;45.252495;1.762125;PLACE DU FOIRAIL;19000;TULLE;05.55.20.51.00;05.55.20.51.01;15-08,01-11,11-11,25-12;www.e-leclerc.com/tulle;19272;N;Y;Y;N;Y;Y;Y;N;N;N;Y;N;Y;N;Y;N;Y
0303;BELLERIVE;SCACENTRE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;46.114056;3.4175;AVENUE DU GENERAL DE GAULLE;03700;BELLERIVE SUR ALLIER;04.70.59.80.20;04.70.59.83.22;15-08,01-11,11-11,25-12;www.e-leclerc.com/bellerive;03023;N;N;Y;Y;N;Y;Y;N;N;N;N;Y;N;N;Y;Y;Y
0562;ATTIN;SCAPARTOIS;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;;;;;50.48221;1.75786;1 ROUTE NATIONALE 39;62170;ATTIN;03.21.81.35.25;03.21.81.94.80;15-08,01-11,11-11,25-12;www.e-leclerc.com/attin;62044;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0563;THIERS;SCACENTRE;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;09:00;12:15;;;45.849384;3.53624;AVENUE LEO LAGRANGE;63300;THIERS;04.73.80.02.22;04.73.51.01.67;15-08,01-11,11-11,25-12;www.e-leclerc.com/thiers;63430;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0321;DIJON;SCAPALSACE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;08:30;;;20:00;09:00;12:30;;;47.339733;5.067905;7 RUE DE CRACOVIE ZAE CAP NORD;21000;DIJON;03.80.78.94.94;03.80.78.94.99;25-12;www.e-leclerc.com/dijon;21231;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0633;LANGON;SCASO;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;;;;;44.543278;-0.252932;Centre_Commercial_Moléon;33210;LANGON;05.57.98.08.38;05.57.98.08.29;01-11,25-12;www.e-leclerc.com/langon;33227;Y;Y;Y;N;Y;Y;Y;N;Y;N;Y;N;Y;Y;Y;N;Y
0629;PONT L'ABBE;SCARMOR;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:30;09:00;;;20:00;09:00;12:30;;;47.864384;-4.234242;ROUTE DE SAINT JEAN TROLIMON;29120;PONT L'ABBE;02.98.66.08.88;02.98.66.08.87;01-11,11-11,25-12;www.e-leclerc.com/pont-labbe;29220;Y;N;Y;Y;N;Y;N;N;Y;N;Y;Y;Y;N;Y;N;Y
0859;TEMPLEUVE;SCAPARTOIS;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:30;08:30;;;20:30;;;;;50.522472;3.174831;29 rue du Maresquel;59242;TEMPLEUVE;03.20.59.10.10;03.20.59.10.20;25-12;www.e-leclerc.com/templeuve;59586;N;N;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;Y;Y
0624;SAINT ASTIER;SCASO;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:30;;;19:30;09:00;12:30;;;45.145084;0.523929;BOULEVARD DE LATTRE DE TASSIGNY;24110;SAINT ASTIER;05.53.02.81.81;05.53.02.81.86;15-08,01-11,11-11,25-12;www.e-leclerc.com/st-astier;24372;N;N;Y;Y;Y;N;N;N;Y;N;N;N;N;N;Y;N;Y
0627;MENNEVAL;SCANORMANDE;09:00;;;19:15;09:00;;;19:15;09:00;;;19:15;09:00;;;19:15;09:00;;;20:00;09:00;;;19:15;;;;;49.100758;0.609753;ROUTE DE ROUEN;27300;MENNEVAL-BERNAY;02.32.47.51.90;02.32.43.09.21;15-08,01-11,25-12;www.e-leclerc.com/menneval;27398;Y;N;Y;Y;N;Y;Y;N;Y;N;Y;Y;Y;N;Y;Y;Y
0565;LE MERIDIEN IBOS-TARBES;SCALANDES;08:30;;;20:15;08:30;;;20:15;08:30;;;20:15;08:30;;;20:15;08:30;;;20:30;08:30;;;20:15;;;;;43.23875;0.01339;ROUTE DE PAU;65420;IBOS CEDEX 9;05.62.90.62.62;05.62.90.06.43;01-11,25-12;www.e-leclerc.com/le-meridien-ibos-tarbes;65025;N;Y;Y;Y;Y;Y;Y;N;Y;N;Y;Y;Y;Y;Y;N;Y
0567;ERSTEIN;SCAPALSACE;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:00;;;19:00;;;;;48.429256;7.655894;RUE DU PRINTEMPS;67150;ERSTEIN;03.88.98.18.20;03.88.98.92.16;15-08,01-11,11-11,25-12;www.e-leclerc.com/erstein;67130;N;N;Y;Y;N;Y;N;N;N;N;Y;N;N;N;Y;N;Y
0568;COLMAR;SCAPALSACE;08:15;;;20:00;08:15;;;20:00;08:15;;;20:00;08:15;;;20:00;08:15;;;20:30;08:15;;;20:00;;;;;48.079807;7.371989;111 ROUTE DE NEUF BRISACH;68000;COLMAR;03.89.20.00.00;03.89.20.00.59;15-08,01-11,11-11,25-12;www.e-leclerc.com/colmar;68066;N;Y;Y;N;Y;Y;N;N;Y;N;N;N;N;N;Y;Y;Y
0571;PARAY LE MONIAL;SCACENTRE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;;;;;46.465652;4.118146;PARC D'ACTIVITES DU CHAMP BOSSU;71600;PARAY LE MONIAL;03.85.81.92.92;03.85.81.92.90;15-08,01-11,11-11,25-12;www.e-leclerc.com/paray-le-monial;71342;N;N;Y;Y;N;Y;Y;N;N;N;Y;Y;Y;N;Y;Y;Y
0487;SAINT JUNIEN;SCACHAP;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;;;;;45.89599;0.916167;AVENUE D'ORADOUR SUR GLANE;87200;SAINT JUNIEN;05.55.02.00.20;05.55.02.20.08;15-08,01-11,11-11,25-12;www.e-leclerc.com/st-junien;87154;N;Y;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;N;Y
0557;FAMECK;SCAPEST;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:00;;;;;49.304993;6.116982;Avenue François Mitterrand;57290;FAMECK;03.82.82.20.50;03.82.52.91.30;15-08,01-11,25-12;www.e-leclerc.com/fameck;57206;N;Y;Y;Y;N;Y;Y;N;N;N;Y;Y;Y;Y;Y;Y;Y
0559;HAZEBROUCK;SCAPARTOIS;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:30;08:30;;;20:00;;;;;50.713837;2.544532;rue de l'épeule;59190;HAZEBROUCK;03.28.49.50.00;03.28.40.74.40;15-08,25-12;www.e-leclerc.com/hazebrouck;59295;N;N;Y;Y;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0560;CAUFFRY;SCAPNOR;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;09:00;13:00;;;49.32385;2.447773;Rue du 1er Septembre;60290;CAUFFRY;03.44.73.81.20;03.44.73.68.56;15-08,01-11,11-11,25-12;www.e-leclerc.com/cauffry;60134;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0280;MONTDIDIER;SCAPNOR;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;09:00;12:30;;;49.64873;2.579792;ANGLE DES RUES DE ROYE ET DU BOULOIRE DES PRETRES;80500;MONTDIDIER;03.22.78.79.40;03.22.78.79.41;25-12;www.e-leclerc.com/montdidier;80561;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0281;LESCURE;SOCAMIL;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;43.954865;2.15358;Route de Carmaux - Larquipeyre;81380;LESCURE D'ALBIGEOIS;05.63.77.84.70;05.63.46.14.31;15-08,01-11,11-11,25-12;www.e-leclerc.com/lescure;81144;N;Y;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;Y
0534;LUNEL;SOCAMIL;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;;;;;43.680584;4.148412;Rue du Levant CS 70200;34403;LUNEL CEDEX;04.67.83.10.27;04.67.71.27.34;25-12;www.e-leclerc.com/lunel;34145;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0537;LA VILLE AUX DAMES;SOCAMAINE;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;09:00;;;19:45;;;;;47.39615;0.786488;ZAC LES FOUGEROLLES;37700;LA VILLE AUX DAMES;02.47.32.53.20;02.47.32.53.25;15-08,01-11,11-11,25-12;www.e-leclerc.com/la-ville-aux-dames;37273;N;N;Y;N;N;Y;Y;N;N;N;N;Y;Y;N;Y;Y;Y
0540;TYROSSE;SCALANDES;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;09:00;12:30;;;43.668278;-1.284064;R.N. 10;40230;ST VINCENT DE TYROSSE;05.58.77.15.71;05.58.77.15.50;01-11,11-11,25-12;www.e-leclerc.com/tyrosse;40284;N;Y;Y;N;N;Y;N;Y;N;N;Y;N;Y;N;Y;Y;Y
0542;SAINT CHAMOND;SOCARA ;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;45.49305;4.461982;LA VARIZELLE;42403;SAINT CHAMOND CEDEX;04.77.31.02.70;04.77.31.90.99;15-08,01-11,25-12;www.e-leclerc.com/st-chamond;42207;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y
0410;BAR SUR AUBE;SCAPEST;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;;;;;48.23802;4.700904;AVENUE DU GENERAL LECLERC;10200;BAR SUR AUBE;03.25.92.37.92;03.25.27.25.44;15-08,01-11,11-11,25-12;www.e-leclerc.com/bar-sur-aube;10033;Y;Y;Y;N;Y;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0414;HONFLEUR;SCANORMANDE;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;19:30;09:00;;;20:00;09:00;;;19:30;09:00;;;13:00;49.416027;0.259427;Avenue Marcel Liabaste;14600;HONFLEUR;02.31.89.16.41;02.31.89.11.94;01-11,11-11,25-12;www.e-leclerc.com/honfleur;14333;N;N;Y;N;Y;N;N;N;Y;N;N;Y;N;N;Y;N;Y
0271;MACON;SOCARA ;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;;;20:00;08:45;12:00;;;46.32887;4.829808;180, rue Louise MICHEL;71000;MACON;03.85.29.58.50;03.85.29.58.99;25-12;www.e-leclerc.com/macon;71270;N;N;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;Y
0273;CHAMBERY;SOCARA ;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;12:00;;;45.58089;5.90944;AVENUE DU GRAND VERGER ZAC DE LA LEYSSE;73000;CHAMBERY;04.79.96.16.16;04.79.96.63.43;15-08,01-11,11-11,25-12;www.e-leclerc.com/chambery;73065;N;N;Y;N;N;Y;N;N;N;N;N;Y;Y;N;Y;N;Y
0274;VILLE LA GRAND;SOCARA ;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;46.20399;6.238763;RUE ALBERT HENON;74100;VILLE LA GRAND;04.50.87.00.42;04.50.87.08.19;15-08,01-11,11-11,25-12;www.e-leclerc.com/ville-la-grand;74305;N;N;Y;N;N;Y;N;N;N;N;Y;Y;Y;N;Y;Y;Y
0564;BAYONNE;SCALANDES;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;;;;;43.50399;-1.445845;90 avenue Henri de Navarre;64103;BAYONNE CEDEX;05.59.50.30.50;05.59.55.54.01;15-08,01-11,11-11,25-12;www.e-leclerc.com/bayonne;64102;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;Y
0345;FLEURY LES AUBRAIS;SOCAMAINE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;47.9441;1.917163;RUE DE MONTARAN;45400;FLEURY LES AUBRAIS;02.38.61.43.69;02.38.84.30.25;15-08,01-11,11-11,25-12;www.e-leclerc.com/fleury-les-aubrais;45147;Y;N;Y;N;Y;Y;N;N;Y;N;Y;Y;Y;N;Y;Y;Y
0346;FIGEAC;SOCAMIL;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;44.59446;2.062216;LE COUQUET CAPDENAC LE HAUT;46100;FIGEAC;05.65.50.78.00;05.65.50.03.25;01-11,25-12;www.e-leclerc.com/figeac;46102;N;Y;Y;N;N;Y;Y;N;N;N;Y;Y;N;N;Y;N;Y
0402;CHATEAU THIERRY;SCAPEST;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;12:00;;;49.037323;3.389879;Z.I rue de la Plaine;02400;CHATEAU THIERRY;03.23.84.28.72;03.23.83.21.71;25-12;www.e-leclerc.com/chateau-thierry;02168;Y;N;Y;Y;N;Y;N;N;N;N;Y;Y;Y;N;Y;N;Y
0403;MONTLUÇON;SCACENTRE;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;;;;;46.3535;2.589613;22-28 RUE PIERRE VILLON;03100;MONTLUCON;04.70.08.11.70;04.70.08.11.79;15-08,01-11,11-11,25-12;www.e-leclerc.com/montlucon;03185;N;Y;Y;N;N;Y;N;N;N;N;Y;Y;N;N;Y;N;N
0268;CERNAY;SCAPALSACE;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;21:00;08:30;;;20:00;;;;;47.794277;7.16676;AVENUE D'ALSACE;68700;CERNAY;03.89.75.40.20;03.89.75.66.89;15-08,01-11,11-11,25-12;www.e-leclerc.com/cernay;68063;N;N;Y;Y;Y;Y;Y;N;N;N;Y;N;N;Y;Y;N;Y
0270;pusey;SCAPALSACE;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:30;08:30;;;20:00;;;;;47.645702;6.14217;ZAC DE L'OASIS BP 80319;70000;PUSEY;03.84.97.30.30;03.84.76.33.58;01-11,25-12;www.e-leclerc.com/pusey;70428;N;N;Y;N;Y;Y;Y;N;N;N;Y;N;N;N;Y;N;Y
0389;SAINT DENIS LES SENS;SCAPEST;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;21:00;08:30;;;20:30;;;;;48.2264;3.266403;LE PRE AUBERT;89100;SAINT DENIS LES SENS;03.86.64.40.00;03.86.64.39.15;15-08,01-11,11-11,25-12;www.e-leclerc.com/st-denis-les-sens;89342;N;Y;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;Y;Y
0446;BIARS;SCASO;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;08:30;;;20:00;;;;;44.924614;1.842728;AVENUE DE LA REPUBLIQUE;46130;BIARS SUR CERE;05.65.10.22.00;05.65.38.49.66;15-08,01-11,11-11,25-12;www.e-leclerc.com/biars;46029;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;Y;N;Y
0580;MUILLE VILLETTE;SCAPARTOIS;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;19:30;08:30;;;20:00;08:30;;;19:30;08:30;12:15;;;49.73233;3.067793;80, rue de Paris;80400;MUILLE VILLETTE;03.23.36.44.44;03.23.36.20.10;25-12;www.e-leclerc.com/muille-villette;80579;N;N;Y;N;N;N;N;N;N;N;Y;Y;Y;N;Y;Y;Y
0533;SAINTE EULALIE;SCASO;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;09:00;;;21:00;09:00;;;20:30;;;;;44.90642;-0.489199;AVENUE DE L'AQUITAINE CENTRE COMM. GRAND TOUR;33560;SAINTE EULALIE;05.56.77.35.35;05.56.77.35.05;;www.e-leclerc.com/sainte-eulalie;33397;Y;Y;Y;N;Y;Y;N;N;Y;N;Y;N;Y;N;Y;Y;Y
0445;OLIVET;SOCAMAINE;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;09:00;;;20:00;;;;;47.843544;1.916296;RUE D'ARTOIS;45160;OLIVET;02.38.41.79.79;02.38.63.21.43;15-08,01-11,11-11,25-12;www.e-leclerc.com/olivet;45232;Y;Y;Y;N;N;Y;Y;N;N;N;Y;Y;N;N;Y;Y;Y
0386;POITIERS;SCACHAP;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;09:00;;;20:30;;;;;46.567554;0.357661;ROUTE DE GENCAY;86000;POITIERS CEDEX;05.49.42.20.00;05.49.42.20.50;;www.e-leclerc.com/poitiers;86194;N;Y;Y;N;N;Y;Y;N;N;N;Y;Y;Y;N;Y;N;Y
